#{"t_start": 1774554981.1472578, "env_id": "None"}
r,l,t,is_success,done_reason,reached_grasped,reached_on_belt,grasped_ratio,on_belt_ratio
6.1936145,292,1231.417821,True,success_on_belt_end,True,True,0.2602739726027397,0.5821917808219178
-127.979095,500,1231.472342,False,max_steps,False,False,0.0,0.0
-117.45671,500,1231.659508,False,max_steps,False,False,0.0,0.0
2.042609,265,1231.763805,True,success_on_belt_end,True,True,0.17358490566037735,0.6113207547169811
-9.59725,500,1231.798026,False,max_steps,True,True,0.146,0.078
-7.3048015,500,1231.828872,False,max_steps,True,True,0.13,0.07
3.7770262,312,1231.923549,True,success_on_belt_end,True,True,0.19230769230769232,0.6025641025641025
8.7736635,374,1231.930057,True,success_on_belt_end,True,True,0.1443850267379679,0.6310160427807486
-88.93739,500,1232.080831,False,max_steps,False,False,0.0,0.0
-8.908218,500,1232.554263,False,max_steps,True,True,0.108,0.078
7.3149934,306,1232.691927,True,success_on_belt_end,True,True,0.1568627450980392,0.630718954248366
3.2427685,296,1232.702222,True,success_on_belt_end,True,True,0.20270270270270271,0.6351351351351351
-153.0803,500,1232.74569,False,max_steps,False,False,0.0,0.0
-124.45998,500,1232.797302,False,max_steps,False,False,0.0,0.0
5.778872,280,1232.930809,True,success_on_belt_end,True,True,0.22857142857142856,0.5892857142857143
-112.59516,500,1232.994812,False,max_steps,False,False,0.0,0.0
-134.7256,500,1233.103808,False,max_steps,False,False,0.0,0.0
-109.1436,500,1233.264858,False,max_steps,False,False,0.0,0.0
-15.801317,500,1233.270959,False,max_steps,True,True,0.132,0.004
9.220575,299,1233.371169,True,success_on_belt_end,True,True,0.1806020066889632,0.6421404682274248
1.8022585,288,1233.645103,True,success_on_belt_end,True,True,0.21180555555555555,0.59375
-109.25371,500,1233.906159,False,max_steps,False,False,0.0,0.0
8.134475,288,1233.966612,True,success_on_belt_end,True,True,0.17708333333333334,0.6145833333333334
-102.83655,500,1234.029682,False,max_steps,False,False,0.0,0.0
-105.36359,500,1234.090745,False,max_steps,False,False,0.0,0.0
6.0724273,296,1234.141513,True,success_on_belt_end,True,True,0.1891891891891892,0.6351351351351351
-148.09818,500,1234.145507,False,max_steps,False,False,0.0,0.0
9.119821,286,1234.222134,True,success_on_belt_end,True,True,0.20279720279720279,0.5874125874125874
-115.93497,500,1234.251846,False,max_steps,False,False,0.0,0.0
-147.39204,500,1234.564485,False,max_steps,False,False,0.0,0.0
6.223225,312,1234.714173,True,success_on_belt_end,True,True,0.16025641025641027,0.6666666666666666
4.2313843,286,1234.876193,True,success_on_belt_end,True,True,0.21678321678321677,0.5804195804195804
-113.99837,500,1234.944137,False,max_steps,False,False,0.0,0.0
-11.186486,500,1234.983517,False,max_steps,True,True,0.09,0.09
-117.37596,500,1235.219305,False,max_steps,False,False,0.0,0.0
-138.11885,500,1235.338171,False,max_steps,False,False,0.0,0.0
-96.92984,500,1235.388789,False,max_steps,False,False,0.0,0.0
-12.701166,500,1235.390602,False,max_steps,True,True,0.11,0.048
2.9864495,317,1235.431185,True,success_on_belt_end,True,True,0.19558359621451105,0.5930599369085173
-8.629914,500,1235.472716,False,max_steps,True,True,0.132,0.05
6.8810554,278,1235.635381,True,success_on_belt_end,True,True,0.20863309352517986,0.6079136690647482
-100.69563,500,1235.945904,False,max_steps,False,False,0.0,0.0
9.075662,259,1235.945995,True,success_on_belt_end,True,True,0.20077220077220076,0.6023166023166023
3.262941,262,1235.955637,True,success_on_belt_end,True,True,0.31679389312977096,0.5
-128.71681,500,1236.168054,False,max_steps,False,False,0.0,0.0
-10.1843195,500,1236.208282,False,max_steps,True,True,0.106,0.016
-129.77985,500,1236.423504,False,max_steps,False,False,0.0,0.0
-133.36722,500,1236.550373,False,max_steps,False,False,0.0,0.0
-112.304016,500,1236.646186,False,max_steps,False,False,0.0,0.0
-6.8740554,500,1236.686795,False,max_steps,True,True,0.122,0.046
-113.71359,500,1236.85608,False,max_steps,False,False,0.0,0.0
4.431826,252,1236.904863,True,success_on_belt_end,True,True,0.1626984126984127,0.623015873015873
1.3958069,309,1237.078763,True,success_on_belt_end,True,True,0.16828478964401294,0.656957928802589
3.48726,270,1237.123613,True,success_on_belt_end,True,True,0.14074074074074075,0.6407407407407407
-116.96165,500,1237.151165,False,max_steps,False,False,0.0,0.0
-112.93726,500,1237.151249,False,max_steps,False,False,0.0,0.0
-8.691602,500,1237.15859,False,max_steps,True,True,0.084,0.074
9.691108,278,1237.259378,True,success_on_belt_end,True,True,0.22302158273381295,0.5863309352517986
4.38073,304,1237.273993,True,success_on_belt_end,True,True,0.21052631578947367,0.5855263157894737
-12.741152,500,1237.377337,False,max_steps,True,True,0.078,0.036
6.720252,292,1237.459056,True,success_on_belt_end,True,True,0.1506849315068493,0.6643835616438356
4.1955156,295,1237.898691,True,success_on_belt_end,True,True,0.2271186440677966,0.5728813559322034
5.1427245,286,1238.030965,True,success_on_belt_end,True,True,0.23776223776223776,0.5699300699300699
-131.65884,500,1238.091979,False,max_steps,False,False,0.0,0.0
7.278606,287,1238.126048,True,success_on_belt_end,True,True,0.1951219512195122,0.5923344947735192
-115.87001,500,1238.277225,False,max_steps,False,False,0.0,0.0
-11.78202,500,1238.348826,False,max_steps,True,True,0.12,0.098
-116.859406,500,1238.348912,False,max_steps,False,False,0.0,0.0
-104.6112,500,1238.358033,False,max_steps,False,False,0.0,0.0
-12.55359,500,1238.469171,False,max_steps,True,True,0.142,0.074
-4.218747,500,1238.657625,False,max_steps,True,True,0.112,0.04
2.3838694,323,1238.85813,True,success_on_belt_end,True,True,0.1609907120743034,0.6470588235294118
1.9002868,266,1238.984813,True,success_on_belt_end,True,True,0.2593984962406015,0.5526315789473685
-108.64938,500,1239.088693,False,max_steps,False,False,0.0,0.0
9.665563,282,1239.09078,True,success_on_belt_end,True,True,0.19148936170212766,0.6099290780141844
-129.26163,500,1239.300057,False,max_steps,False,False,0.0,0.0
-4.5998473,500,1239.335054,False,max_steps,True,True,0.104,0.088
-19.116861,500,1239.555771,False,max_steps,True,True,0.15,0.058
-144.62099,500,1239.563715,False,max_steps,False,False,0.0,0.0
4.3803315,263,1239.644525,True,success_on_belt_end,True,True,0.1482889733840304,0.6463878326996197
-107.36338,500,1239.668664,False,max_steps,False,False,0.0,0.0
-14.43625,500,1239.869644,False,max_steps,True,True,0.098,0.014
-7.4939704,500,1239.920994,False,max_steps,True,True,0.126,0.024
-9.59071,500,1240.212902,False,max_steps,True,True,0.132,0.05
-138.34695,500,1240.317141,False,max_steps,False,False,0.0,0.0
5.006315,293,1240.442404,True,success_on_belt_end,True,True,0.17747440273037543,0.6382252559726962
-112.20604,500,1240.544535,False,max_steps,False,False,0.0,0.0
-10.426144,500,1240.578662,False,max_steps,True,True,0.116,0.154
3.2145517,305,1240.748846,True,success_on_belt_end,True,True,0.16065573770491803,0.639344262295082
-126.30576,500,1240.796037,False,max_steps,False,False,0.0,0.0
-109.43516,500,1240.804883,False,max_steps,False,False,0.0,0.0
-6.936357,500,1240.93411,False,max_steps,True,True,0.102,0.08
8.4596195,277,1241.062711,True,success_on_belt_end,True,True,0.19855595667870035,0.592057761732852
-114.32057,500,1241.138071,False,max_steps,False,False,0.0,0.0
-8.277753,500,1241.468064,False,max_steps,True,True,0.102,0.06
-10.46992,500,1241.565648,False,max_steps,True,True,0.102,0.07
5.2228403,282,1241.568078,True,success_on_belt_end,True,True,0.19148936170212766,0.6170212765957447
9.306582,308,1241.641776,True,success_on_belt_end,True,True,0.17857142857142858,0.6298701298701299
3.0265043,295,1241.716282,True,success_on_belt_end,True,True,0.2,0.5966101694915255
-128.52512,500,1241.770229,False,max_steps,False,False,0.0,0.0
-101.957634,500,1241.806361,False,max_steps,False,False,0.0,0.0
5.109231,307,1241.860523,True,success_on_belt_end,True,True,0.1986970684039088,0.6319218241042345
3.7508178,293,1241.894657,True,success_on_belt_end,True,True,0.18771331058020477,0.6177474402730375
-146.54105,500,1241.973678,False,max_steps,False,False,0.0,0.0
7.5098486,330,1242.391094,True,success_on_belt_end,True,True,0.18181818181818182,0.6242424242424243
-11.503905,500,1242.708817,False,max_steps,True,True,0.13,0.08
-1.281144,277,1242.76287,True,success_on_belt_end,True,True,0.19855595667870035,0.5956678700361011
-114.368065,500,1242.830339,False,max_steps,False,False,0.0,0.0
-112.23842,500,1242.833071,False,max_steps,False,False,0.0,0.0
-7.451782,500,1242.892081,False,max_steps,True,True,0.104,0.044
-8.593441,500,1243.065253,False,max_steps,True,True,0.11,0.144
-105.281906,500,1243.096597,False,max_steps,False,False,0.0,0.0
-112.91175,500,1243.163503,False,max_steps,False,False,0.0,0.0
-100.78383,500,1243.208288,False,max_steps,False,False,0.0,0.0
3.7225232,296,1243.293486,True,success_on_belt_end,True,True,0.18243243243243243,0.6351351351351351
3.8497195,274,1243.515197,True,success_on_belt_end,True,True,0.2518248175182482,0.5547445255474452
6.7901487,272,1243.658436,True,success_on_belt_end,True,True,0.24632352941176472,0.5919117647058824
4.79293,279,1243.701611,True,success_on_belt_end,True,True,0.1971326164874552,0.6236559139784946
6.107382,287,1243.78377,True,success_on_belt_end,True,True,0.2264808362369338,0.6202090592334495
-8.754141,500,1244.002972,False,max_steps,True,True,0.112,0.048
-125.46778,500,1244.048129,False,max_steps,False,False,0.0,0.0
4.7835455,301,1244.104944,True,success_on_belt_end,True,True,0.1893687707641196,0.6079734219269103
-139.20305,500,1244.111459,False,max_steps,False,False,0.0,0.0
-110.27567,500,1244.113408,False,max_steps,False,False,0.0,0.0
2.8533652,287,1244.300356,True,success_on_belt_end,True,True,0.17073170731707318,0.627177700348432
7.791233,264,1244.431968,True,success_on_belt_end,True,True,0.20454545454545456,0.5871212121212122
-108.084946,500,1244.434726,False,max_steps,False,False,0.0,0.0
0.997046,289,1244.592292,True,success_on_belt_end,True,True,0.2837370242214533,0.47750865051903113
8.351296,277,1244.662961,True,success_on_belt_end,True,True,0.18411552346570398,0.6245487364620939
-146.49751,500,1244.86888,False,max_steps,False,False,0.0,0.0
-114.17601,500,1244.989933,False,max_steps,False,False,0.0,0.0
3.4932399,279,1245.012649,True,success_on_belt_end,True,True,0.21505376344086022,0.6093189964157706
-8.379239,500,1245.249237,False,max_steps,True,True,0.138,0.038
-137.61903,500,1245.299804,False,max_steps,False,False,0.0,0.0
-8.949128,500,1245.301828,False,max_steps,True,True,0.134,0.06
2.9692535,293,1245.363502,True,success_on_belt_end,True,True,0.16723549488054607,0.6006825938566553
6.0573463,268,1245.381832,True,success_on_belt_end,True,True,0.2537313432835821,0.5597014925373134
-8.266433,500,1245.473614,False,max_steps,True,True,0.11,0.054
-12.343209,500,1245.601997,False,max_steps,True,True,0.078,0.022
6.415606,289,1245.714185,True,success_on_belt_end,True,True,0.2422145328719723,0.5951557093425606
3.377512,285,1245.795264,True,success_on_belt_end,True,True,0.2,0.6
6.014977,251,1245.849949,True,success_on_belt_end,True,True,0.1752988047808765,0.6215139442231076
4.595874,298,1245.879311,True,success_on_belt_end,True,True,0.16778523489932887,0.6342281879194631
-10.507761,500,1246.031654,False,max_steps,True,True,0.094,0.062
5.577419,282,1246.036393,True,success_on_belt_end,True,True,0.1524822695035461,0.6843971631205674
-85.83253,500,1246.170239,False,max_steps,False,False,0.0,0.0
-105.05326,500,1246.498865,False,max_steps,False,False,0.0,0.0
-108.83433,500,1246.581046,False,max_steps,False,False,0.0,0.0
0.097505264,300,1246.612776,True,success_on_belt_end,True,True,0.18333333333333332,0.5766666666666667
5.21788,292,1246.649759,True,success_on_belt_end,True,True,0.14726027397260275,0.6438356164383562
5.7388697,282,1246.661206,True,success_on_belt_end,True,True,0.2198581560283688,0.599290780141844
-97.15977,500,1246.821984,False,max_steps,False,False,0.0,0.0
4.7537465,277,1246.930994,True,success_on_belt_end,True,True,0.23465703971119134,0.555956678700361
-128.55891,500,1246.934849,False,max_steps,False,False,0.0,0.0
2.9636385,269,1247.048879,True,success_on_belt_end,True,True,0.24907063197026022,0.5799256505576208
-118.4478,500,1247.276884,False,max_steps,False,False,0.0,0.0
-121.88494,500,1247.280967,False,max_steps,False,False,0.0,0.0
3.0763533,294,1247.283201,True,success_on_belt_end,True,True,0.16666666666666666,0.6156462585034014
-8.720966,500,1247.802088,False,max_steps,True,True,0.122,0.042
4.6451325,284,1247.823776,True,success_on_belt_end,True,True,0.1936619718309859,0.5880281690140845
-113.72224,500,1247.83428,False,max_steps,False,False,0.0,0.0
-150.36874,500,1247.870503,False,max_steps,False,False,0.0,0.0
-133.34694,500,1248.044777,False,max_steps,False,False,0.0,0.0
4.4530697,289,1248.051323,True,success_on_belt_end,True,True,0.21107266435986158,0.6262975778546713
-120.804405,500,1248.163522,False,max_steps,False,False,0.0,0.0
-8.276302,500,1248.16803,False,max_steps,True,True,0.156,0.046
2.688663,263,1248.428065,True,success_on_belt_end,True,True,0.17870722433460076,0.623574144486692
5.1771464,288,1248.431918,True,success_on_belt_end,True,True,0.1527777777777778,0.6180555555555556
-96.91826,500,1248.511545,False,max_steps,False,False,0.0,0.0
-141.70967,500,1248.513801,False,max_steps,False,False,0.0,0.0
-6.91112,500,1247.560431,False,max_steps,True,True,0.11,0.104
5.8543086,330,1247.571195,True,success_on_belt_end,True,True,0.1787878787878788,0.6606060606060606
-105.79148,500,1247.595619,False,max_steps,False,False,0.0,0.0
0.5722148,275,1247.723369,True,success_on_belt_end,True,True,0.1781818181818182,0.6145454545454545
2.1829433,276,1247.798834,True,success_on_belt_end,True,True,0.2246376811594203,0.605072463768116
7.5730624,279,1247.802906,True,success_on_belt_end,True,True,0.22939068100358423,0.5842293906810035
-125.45319,500,1247.812556,False,max_steps,False,False,0.0,0.0
-112.55596,500,1247.819433,False,max_steps,False,False,0.0,0.0
-112.46008,500,1247.927793,False,max_steps,False,False,0.0,0.0
6.288914,263,1248.123192,True,success_on_belt_end,True,True,0.24334600760456274,0.596958174904943
5.000927,283,1248.151462,True,success_on_belt_end,True,True,0.22968197879858657,0.5547703180212014
-88.90209,500,1248.181662,False,max_steps,False,False,0.0,0.0
4.841866,261,1248.341026,True,success_on_belt_end,True,True,0.18007662835249041,0.6206896551724138
2.8361359,288,1248.39584,True,success_on_belt_end,True,True,0.2465277777777778,0.5590277777777778
8.164952,265,1248.481495,True,success_on_belt_end,True,True,0.2037735849056604,0.5962264150943396
-127.55356,500,1248.802788,False,max_steps,False,False,0.0,0.0
2.6045547,280,1248.896712,True,success_on_belt_end,True,True,0.17857142857142858,0.6107142857142858
-109.35168,500,1248.9157,False,max_steps,False,False,0.0,0.0
5.6346135,302,1248.969555,True,success_on_belt_end,True,True,0.2119205298013245,0.6423841059602649
-7.614516,500,1248.996802,False,max_steps,True,True,0.098,0.088
-8.74599,500,1249.003038,False,max_steps,True,True,0.112,0.078
1.4622505,295,1249.149548,True,success_on_belt_end,True,True,0.20677966101694914,0.6203389830508474
-12.639777,500,1249.30032,False,max_steps,True,True,0.1,0.034
5.597573,262,1249.441833,True,success_on_belt_end,True,True,0.23282442748091603,0.5534351145038168
7.6276827,322,1249.44909,True,success_on_belt_end,True,True,0.18944099378881987,0.6118012422360248
-142.28658,500,1249.510041,False,max_steps,False,False,0.0,0.0
4.6626625,289,1249.547233,True,success_on_belt_end,True,True,0.23183391003460208,0.6020761245674741
-13.996883,500,1249.642696,False,max_steps,True,True,0.118,0.028
5.9401474,279,1250.034619,True,success_on_belt_end,True,True,0.18996415770609318,0.6379928315412187
-13.860769,500,1250.067777,False,max_steps,True,True,0.164,0.028
-110.40236,500,1250.167645,False,max_steps,False,False,0.0,0.0
-0.86905605,279,1250.169343,True,success_on_belt_end,True,True,0.1827956989247312,0.6308243727598566
-107.32988,500,1250.173258,False,max_steps,False,False,0.0,0.0
-14.674359,500,1250.320815,False,max_steps,True,True,0.174,0.094
0.7875859,275,1250.362425,True,success_on_belt_end,True,True,0.1890909090909091,0.6145454545454545
7.297765,335,1250.38332,True,success_on_belt_end,True,True,0.191044776119403,0.6388059701492538
-108.78668,500,1250.617931,False,max_steps,False,False,0.0,0.0
4.0092216,289,1250.621926,True,success_on_belt_end,True,True,0.24567474048442905,0.5605536332179931
4.6940985,298,1250.670182,True,success_on_belt_end,True,True,0.2080536912751678,0.5939597315436241
-136.67456,500,1250.691602,False,max_steps,False,False,0.0,0.0
7.05631,303,1250.785901,True,success_on_belt_end,True,True,0.19141914191419143,0.6270627062706271
4.7838473,285,1250.895887,True,success_on_belt_end,True,True,0.18947368421052632,0.624561403508772
8.902637,274,1251.07163,True,success_on_belt_end,True,True,0.18248175182481752,0.5985401459854015
-108.01006,500,1251.325737,False,max_steps,False,False,0.0,0.0
-105.69954,500,1251.327838,False,max_steps,False,False,0.0,0.0
5.769982,298,1251.356207,True,success_on_belt_end,True,True,0.1912751677852349,0.5604026845637584
7.6144104,269,1251.373941,True,success_on_belt_end,True,True,0.22676579925650558,0.5762081784386617
7.7134323,318,1251.398612,True,success_on_belt_end,True,True,0.1918238993710692,0.6037735849056604
-146.17598,500,1251.541795,False,max_steps,False,False,0.0,0.0
3.68798,242,1251.549074,True,success_on_belt_end,True,True,0.22727272727272727,0.5826446280991735
-101.66554,500,1251.831126,False,max_steps,False,False,0.0,0.0
7.3555284,296,1251.938675,True,success_on_belt_end,True,True,0.22635135135135134,0.5709459459459459
-8.786918,500,1251.956946,False,max_steps,True,True,0.098,0.056
-1.123167,301,1251.983058,True,success_on_belt_end,True,True,0.31561461794019935,0.47840531561461797
-10.370829,500,1252.071161,False,max_steps,True,True,0.106,0.024
7.376993,306,1252.398,True,success_on_belt_end,True,True,0.20915032679738563,0.6437908496732027
7.57398,344,1252.49057,True,success_on_belt_end,True,True,0.18313953488372092,0.6395348837209303
-131.74132,500,1252.578338,False,max_steps,False,False,0.0,0.0
-114.55856,500,1252.632339,False,max_steps,False,False,0.0,0.0
-110.40163,500,1252.656866,False,max_steps,False,False,0.0,0.0
1.3424159,284,1252.742075,True,success_on_belt_end,True,True,0.1795774647887324,0.5950704225352113
1.5693036,295,1252.808756,True,success_on_belt_end,True,True,0.2,0.576271186440678
7.511952,265,1253.054695,True,success_on_belt_end,True,True,0.22641509433962265,0.5886792452830188
-109.68791,500,1253.100361,False,max_steps,False,False,0.0,0.0
-8.79313,500,1253.224969,False,max_steps,True,True,0.122,0.148
7.1787963,296,1253.260035,True,success_on_belt_end,True,True,0.17229729729729729,0.6283783783783784
-123.13054,500,1253.346247,False,max_steps,False,False,0.0,0.0
-123.54359,500,1266.527645,False,max_steps,False,False,0.0,0.0
6.5960937,271,1266.714177,True,success_on_belt_end,True,True,0.24723247232472326,0.5756457564575646
-6.4028544,500,1266.731297,False,max_steps,True,True,0.132,0.082
0.27242553,263,1266.753824,True,success_on_belt_end,True,True,0.23193916349809887,0.5361216730038023
-127.10967,500,1266.82344,False,max_steps,False,False,0.0,0.0
-8.424554,500,1266.931849,False,max_steps,True,True,0.166,0.06
-93.762054,500,1267.005986,False,max_steps,False,False,0.0,0.0
10.241168,353,1267.101846,True,success_on_belt_end,True,True,0.17847025495750707,0.6203966005665722
3.906221,315,1267.252857,True,success_on_belt_end,True,True,0.18095238095238095,0.6444444444444445
6.090286,300,1267.400942,True,success_on_belt_end,True,True,0.17333333333333334,0.6566666666666666
-124.49293,500,1267.451418,False,max_steps,False,False,0.0,0.0
-140.75313,500,1267.54152,False,max_steps,False,False,0.0,0.0
5.215953,328,1267.859921,True,success_on_belt_end,True,True,0.16463414634146342,0.6554878048780488
6.555713,317,1267.939461,True,success_on_belt_end,True,True,0.17981072555205047,0.5962145110410094
-123.51129,500,1267.980108,False,max_steps,False,False,0.0,0.0
-99.705826,500,1268.009489,False,max_steps,False,False,0.0,0.0
-113.65444,500,1268.07524,False,max_steps,False,False,0.0,0.0
-111.44682,500,1268.170456,False,max_steps,False,False,0.0,0.0
6.9871225,277,1268.302788,True,success_on_belt_end,True,True,0.21660649819494585,0.6137184115523465
-93.41005,500,1268.513006,False,max_steps,False,False,0.0,0.0
5.8082414,286,1268.62265,True,success_on_belt_end,True,True,0.19230769230769232,0.5629370629370629
-127.57123,500,1268.668936,False,max_steps,False,False,0.0,0.0
-145.25693,500,1268.714548,False,max_steps,False,False,0.0,0.0
3.6662447,320,1268.730742,True,success_on_belt_end,True,True,0.26875,0.51875
-110.181625,500,1269.155215,False,max_steps,False,False,0.0,0.0
-144.62857,500,1269.240461,False,max_steps,False,False,0.0,0.0
-94.05446,500,1269.376168,False,max_steps,False,False,0.0,0.0
-105.11426,500,1269.46167,False,max_steps,False,False,0.0,0.0
1.7154332,305,1269.558498,True,success_on_belt_end,True,True,0.17704918032786884,0.6491803278688525
-123.812386,500,1269.584835,False,max_steps,False,False,0.0,0.0
-105.011024,500,1269.784653,False,max_steps,False,False,0.0,0.0
-139.41434,500,1269.885699,False,max_steps,False,False,0.0,0.0
-4.5953445,500,1269.931196,False,max_steps,True,True,0.104,0.062
-112.516525,500,1269.987166,False,max_steps,False,False,0.0,0.0
6.23157,308,1270.024261,True,success_on_belt_end,True,True,0.2077922077922078,0.6331168831168831
5.8300433,265,1270.118782,True,success_on_belt_end,True,True,0.17358490566037735,0.630188679245283
5.6632433,278,1270.170102,True,success_on_belt_end,True,True,0.19784172661870503,0.6079136690647482
-13.917386,500,1270.387571,False,max_steps,True,True,0.108,0.06
-8.628495,500,1270.465415,False,max_steps,True,True,0.14,0.064
1.1916107,283,1270.643381,True,success_on_belt_end,True,True,0.16607773851590105,0.6007067137809188
4.0747004,278,1270.686485,True,success_on_belt_end,True,True,0.18705035971223022,0.5971223021582733
-125.30574,500,1270.691992,False,max_steps,False,False,0.0,0.0
3.547869,264,1270.951239,True,success_on_belt_end,True,True,0.16666666666666666,0.6325757575757576
0.23830526,300,1270.977122,True,success_on_belt_end,True,True,0.19666666666666666,0.6066666666666667
-108.06805,500,1271.008728,False,max_steps,False,False,0.0,0.0
-11.515405,500,1271.222899,False,max_steps,True,True,0.128,0.022
-115.08362,500,1271.262008,False,max_steps,False,False,0.0,0.0
-117.4915,500,1271.360095,False,max_steps,False,False,0.0,0.0
6.251312,259,1271.696566,True,success_on_belt_end,True,True,0.16602316602316602,0.6293436293436293
-147.48584,500,1271.698669,False,max_steps,False,False,0.0,0.0
-120.57199,500,1271.876269,False,max_steps,False,False,0.0,0.0
-114.92604,500,1271.908129,False,max_steps,False,False,0.0,0.0
-7.347031,500,1271.913829,False,max_steps,True,True,0.096,0.062
0.99124837,296,1272.003228,True,success_on_belt_end,True,True,0.24662162162162163,0.5337837837837838
7.8866415,315,1272.07942,True,success_on_belt_end,True,True,0.19047619047619047,0.5841269841269842
-119.81166,500,1272.169926,False,max_steps,False,False,0.0,0.0
-15.667444,500,1272.225379,False,max_steps,True,True,0.178,0.09
1.3911778,292,1272.307168,True,success_on_belt_end,True,True,0.1815068493150685,0.6232876712328768
6.2184563,274,1272.489971,True,success_on_belt_end,True,True,0.20072992700729927,0.6058394160583942
8.035745,296,1272.542995,True,success_on_belt_end,True,True,0.21283783783783783,0.5777027027027027
-99.65855,500,1272.57751,False,max_steps,False,False,0.0,0.0
-101.40838,500,1272.918389,False,max_steps,False,False,0.0,0.0
6.990444,288,1272.955143,True,success_on_belt_end,True,True,0.20833333333333334,0.6145833333333334
6.33515,272,1273.051757,True,success_on_belt_end,True,True,0.19852941176470587,0.6029411764705882
-99.30448,500,1273.09891,False,max_steps,False,False,0.0,0.0
-105.611595,500,1273.224662,False,max_steps,False,False,0.0,0.0
-8.940456,500,1273.306188,False,max_steps,True,True,0.092,0.056
3.461447,306,1273.35177,True,success_on_belt_end,True,True,0.3104575163398693,0.4934640522875817
3.8673515,305,1273.377938,True,success_on_belt_end,True,True,0.1901639344262295,0.6098360655737705
-114.59353,500,1273.454154,False,max_steps,False,False,0.0,0.0
-8.632902,500,1273.705266,False,max_steps,True,True,0.116,0.072
-1.0690259,289,1273.852004,True,success_on_belt_end,True,True,0.1903114186851211,0.5709342560553633
5.55504,271,1273.938708,True,success_on_belt_end,True,True,0.22878228782287824,0.5682656826568265
-107.17818,500,1274.144324,False,max_steps,False,False,0.0,0.0
-98.810265,500,1274.178808,False,max_steps,False,False,0.0,0.0
2.8234806,298,1274.18305,True,success_on_belt_end,True,True,0.2214765100671141,0.6040268456375839
5.677177,310,1274.279894,True,success_on_belt_end,True,True,0.15483870967741936,0.6516129032258065
-6.843203,500,1274.279981,False,max_steps,True,True,0.1,0.052
-9.492696,500,1274.325692,False,max_steps,True,True,0.118,0.084
3.0173857,292,1274.49234,True,success_on_belt_end,True,True,0.1917808219178082,0.6232876712328768
-130.9337,500,1274.526558,False,max_steps,False,False,0.0,0.0
1.0461317,284,1274.723925,True,success_on_belt_end,True,True,0.17253521126760563,0.5915492957746479
5.246128,308,1274.729472,True,success_on_belt_end,True,True,0.3474025974025974,0.4772727272727273
2.2937987,284,1274.761853,True,success_on_belt_end,True,True,0.2605633802816901,0.573943661971831
7.6095176,261,1274.827709,True,success_on_belt_end,True,True,0.20306513409961685,0.6206896551724138
9.146478,325,1274.869457,True,success_on_belt_end,True,True,0.16923076923076924,0.6338461538461538
-2.983838,328,1275.024098,True,success_on_belt_end,True,True,0.31402439024390244,0.5060975609756098
-12.535715,500,1275.073284,False,max_steps,True,True,0.122,0.06
5.4969115,293,1275.155966,True,success_on_belt_end,True,True,0.21160409556313994,0.6143344709897611
-120.986015,500,1275.499457,False,max_steps,False,False,0.0,0.0
5.213859,311,1275.600585,True,success_on_belt_end,True,True,0.14790996784565916,0.6591639871382636
-122.34496,500,1275.708815,False,max_steps,False,False,0.0,0.0
-130.40837,500,1275.954244,False,max_steps,False,False,0.0,0.0
5.3583574,306,1275.957125,True,success_on_belt_end,True,True,0.1568627450980392,0.5947712418300654
-151.4034,500,1275.961823,False,max_steps,False,False,0.0,0.0
-104.98721,500,1276.042772,False,max_steps,False,False,0.0,0.0
-9.095972,500,1276.080987,False,max_steps,True,True,0.122,0.044
-108.265274,500,1276.235158,False,max_steps,False,False,0.0,0.0
-5.9492755,500,1276.28,False,max_steps,True,True,0.12,0.01
2.7679617,306,1276.35213,True,success_on_belt_end,True,True,0.19281045751633988,0.5947712418300654
-121.21869,500,1276.728174,False,max_steps,False,False,0.0,0.0
5.266721,286,1276.737852,True,success_on_belt_end,True,True,0.23776223776223776,0.5734265734265734
-108.96029,500,1276.82133,False,max_steps,False,False,0.0,0.0
5.692662,319,1276.894114,True,success_on_belt_end,True,True,0.16614420062695925,0.6426332288401254
5.469151,279,1277.043208,True,success_on_belt_end,True,True,0.22580645161290322,0.5555555555555556
-144.4308,500,1277.190983,False,max_steps,False,False,0.0,0.0
-6.4692926,500,1277.195171,False,max_steps,True,True,0.092,0.114
1.0724345,270,1277.293781,True,success_on_belt_end,True,True,0.2074074074074074,0.6037037037037037
-110.20956,500,1277.30924,False,max_steps,False,False,0.0,0.0
-118.81204,500,1277.469417,False,max_steps,False,False,0.0,0.0
7.0099106,314,1277.55782,True,success_on_belt_end,True,True,0.17834394904458598,0.6273885350318471
-151.23633,500,1277.5928,False,max_steps,False,False,0.0,0.0
3.1068077,327,1277.902837,True,success_on_belt_end,True,True,0.1559633027522936,0.617737003058104
-122.77586,500,1277.957724,False,max_steps,True,False,0.132,0.0
-11.597338,500,1278.045165,False,max_steps,True,True,0.096,0.056
5.3897696,281,1278.335741,True,success_on_belt_end,True,True,0.2526690391459075,0.5800711743772242
7.298497,313,1278.369663,True,success_on_belt_end,True,True,0.2108626198083067,0.5910543130990416
-12.467938,500,1278.401009,False,max_steps,True,True,0.154,0.006
-130.44969,500,1278.408684,False,max_steps,False,False,0.0,0.0
7.858179,275,1278.480032,True,success_on_belt_end,True,True,0.21818181818181817,0.5963636363636363
-134.52466,500,1278.511958,False,max_steps,False,False,0.0,0.0
